_ID,TimeSt,Country,Province,City,Latitude,Longitude,Distance,Label
5152828,2017-06-21 02:44:24.52,CA,AB,Edmonton,53.4422,-113.44524,11880.178844151751,POI1
5216164,2017-06-21 02:49:05.75,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
4538265,2017-06-21 03:01:07.967,CA,SK,Saskatoon,52.1218,-106.645,486370.9731981705,POI1
4557354,2017-06-21 03:01:36.747,CA,ON,Toronto,43.6666,-79.3823,505029.6592999827,POI3
5418618,2017-06-21 03:04:42.01,CA,AB,Red Deer,52.246,-113.791,146178.17073860043,POI1
5490977,2017-06-21 03:12:27.547,CA,BC,Penticton,49.49059,-119.59464,618348.4856419396,POI1
4806581,2017-06-21 03:19:27.36,CA,AB,Edmonton,53.42941,-113.42384,13628.52228926406,POI1
4953357,2017-06-21 03:31:20.833,CA,ON,Brampton,43.7796,-79.7681,527880.0138970648,POI3
5352189,2017-06-21 03:59:01.63,CA,ON,Toronto,43.7537,-79.2659,492373.2997615107,POI3
5419668,2017-06-21 04:04:50.517,CA,AB,Calgary,51.0381,-114.118,282492.964754672,POI1
5597329,2017-06-21 04:21:12.31,CA,ON,Courtice,43.886,-78.8043,452571.0591947082,POI3
4848864,2017-06-21 04:23:06.03,CA,ON,St Thomas,42.77455,-81.18478,680678.5938634705,POI3
4912056,2017-06-21 04:28:34.883,CA,AB,Edmonton,53.51875,-113.58752,7393.938181026246,POI1
5217706,2017-06-21 04:49:13.543,CA,MB,Winnipeg,49.92424,-97.20566,1189349.2047178962,POI1
5236596,2017-06-21 04:50:49.967,CA,ON,Brampton,43.788,-79.737,525215.5258575758,POI3
5335609,2017-06-21 04:57:33.08,CA,ON,North York,43.77786,-79.41557,502121.46029349376,POI3
5371465,2017-06-21 05:00:17.627,CA,ON,Ottawa,45.3244,-75.6048,160794.00974094452,POI3
4602656,2017-06-21 05:04:24.403,CA,ON,Toronto,43.6459,-79.3857,506294.8212258352,POI3
5472880,2017-06-21 05:11:00.353,CA,AB,Edmonton,53.5645,-113.4022,5888.945022868231,POI1
4820577,2017-06-21 05:20:43.61,CA,QC,Sainte-Thérèse,45.6378,-73.8414,25051.681400305755,POI3
5553492,2017-06-21 06:17:53.377,CA,ON,Mississauga,43.6023,-79.6285,525991.5985809878,POI3
5568973,2017-06-21 06:19:04.877,CA,AB,Calgary,51.0829,-114.095,277323.71573317825,POI1
5004879,2017-06-21 06:34:26.503,CA,ON,Toronto,43.7813,-79.3038,493813.8099284597,POI3
5089338,2017-06-21 06:40:16.477,CA,ON,Toronto,43.6557,-79.3646,504287.6503237824,POI3
5133087,2017-06-21 06:43:13.717,CA,AB,Calgary,50.9722,-114.062,289207.9121947104,POI1
5250637,2017-06-21 06:51:47.223,CA,ON,Toronto,43.6563,-79.3858,505788.8340804665,POI3
5252945,2017-06-21 06:52:01.423,CA,AB,Calgary,51.0848,-114.128,277459.0118001858,POI1
5273347,2017-06-21 06:53:28.177,CA,AB,Red Deer,52.246,-113.791,146178.17073860043,POI1
5299889,2017-06-21 06:55:15.34,CA,ON,Harcourt,44.6814,-78.0667,365745.2617659621,POI3
4655339,2017-06-21 07:07:45.583,CA,QC,Montréal,45.47163,-73.60487,6337.714433642605,POI3
5465212,2017-06-21 07:10:10.787,CA,ON,Toronto,43.7537,-79.2659,492373.2997615107,POI3
5543237,2017-06-21 07:17:18.957,CA,AB,Calgary,51.1387,-114.2015,272379.2762649869,POI1
4811269,2017-06-21 07:19:59.26,CA,AB,Calgary,51.0081,-114.073,285350.862792033,POI1
5599632,2017-06-21 07:21:22.45,CA,AB,Calgary,51.0378,-114.065,281999.20469055313,POI1
5145946,2017-06-21 07:44:04.29,CA,ON,Toronto,43.6641,-79.399,506359.53970900184,POI3
5183897,2017-06-21 07:46:29.83,CA,ON,Huntsville,45.3265,-79.2168,441937.76980362285,POI3
4891247,2017-06-21 08:26:42.667,CA,AB,Calgary,51.1387,-114.2015,272379.2762649869,POI1
5144242,2017-06-21 08:44:00.703,CA,NB,Moncton,46.1156,-64.7253,152681.35761667587,POI4
5189815,2017-06-21 08:47:05.683,CA,AB,Edmonton,53.55,-113.5,1035.5491654599136,POI1
4579630,2017-06-21 09:02:22.983,CA,NS,Dartmouth,44.7084,-63.5318,62127.11058078107,POI4
4953846,2017-06-21 09:31:20.04,CA,AB,Edmonton,53.4104,-113.517,15254.79712768234,POI1
5035671,2017-06-21 09:36:23.333,CA,AB,Edmonton,53.4179,-113.5785,15544.825279894123,POI1
5553246,2017-06-21 10:17:50.377,CA,BC,New Westminster,49.20721,-122.91931,813148.5288967361,POI1
5356696,2017-06-21 10:59:16.747,CA,ON,Etobicoke,43.6917,-79.5861,518605.9246025044,POI3
4721056,2017-06-21 11:13:11.353,CA,AB,Calgary,51.0494,-113.9564,279778.0097109953,POI1
5577398,2017-06-21 11:19:35.09,CA,AB,Red Deer,52.2895,-113.814,141615.68942546827,POI1
4950834,2017-06-21 11:31:12.96,CA,ON,Guelph,43.5425,-80.2676,575400.4549652041,POI3
5290988,2017-06-21 11:54:37.943,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
4590410,2017-06-21 12:03:10.523,CA,NL,St. John's,47.561,-52.7116,847825.6518939394,POI4
4870770,2017-06-21 12:24:52.61,CA,ON,Toronto,43.6319,-79.3716,505972.80675168836,POI3
5479564,2017-06-21 13:11:15.787,CA,AB,Calgary,50.9022,-114.079,297089.50750360836,POI1
4814871,2017-06-21 13:20:26.81,CA,AB,Calgary,51.1387,-114.2015,272379.2762649869,POI1
5263251,2017-06-21 13:52:38.74,CA,ON,Toronto,43.7068,-79.3991,504291.90120119316,POI3
5404891,2017-06-21 14:03:24.997,CA,ON,Toronto,43.7061,-79.39292,503877.3405252238,POI3
5016078,2017-06-21 14:34:51.727,CA,ON,Kingston,44.2377,-76.5602,276031.7251018765,POI3
4593648,2017-06-21 15:03:32.12,CA,NB,Moncton,46.1033,-64.815,157206.91760967404,POI4
5424129,2017-06-21 15:05:14.79,CA,AB,Edmonton,53.5606,-113.482,1625.5400979464127,POI1
4891744,2017-06-21 15:26:41.32,CA,AB,Innisfail,52.0269,-113.9507,171995.64701520733,POI1
4912602,2017-06-21 15:28:35.847,CA,ON,Richmond Hill,43.8939,-79.4375,498461.49924110394,POI3
4967103,2017-06-21 15:32:10.15,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
4678285,2017-06-21 16:09:38.34,CA,AB,Calgary,51.1414,-114.076,270687.8789269632,POI1
4849334,2017-06-21 16:23:05.513,CA,AB,Calgary,51.0242,-114.1004,283844.30029806483,POI1
5350089,2017-06-21 16:59:01.477,CA,ON,Scarborough,43.79765,-79.22369,487212.4932497116,POI3
4542393,2017-06-21 17:01:22.63,CA,AB,Calgary,51.0571,-114.077,279986.973630033,POI1
4590265,2017-06-21 17:03:09.64,CA,MB,Winnipeg,49.8903,-97.1474,1194762.3961012275,POI1
4690240,2017-06-21 17:10:45.647,CA,ON,Milton,43.5152,-79.8802,548491.1043829118,POI3
4719497,2017-06-21 17:13:06.38,CA,QC,Montréal,45.4934,-73.5837,3431.6926881216214,POI3
4966750,2017-06-21 17:32:07.983,CA,QC,Sainte-Sophie,45.81982,-73.94213,44247.11453553349,POI3
5094003,2017-06-21 18:40:35.567,CA,ON,Toronto,43.6798,-79.3517,502170.53625756904,POI3
5209171,2017-06-21 18:48:27.417,CA,ON,Ottawa,45.4455,-75.6894,165936.17720806808,POI3
5385375,2017-06-21 19:01:24.187,CA,AB,Calgary,51.15889,-113.9636,267727.7299002525,POI1
4829147,2017-06-21 19:21:21.927,CA,ON,Toronto,43.66747,-79.31542,500157.03713605506,POI3
4932231,2017-06-21 19:30:22.327,CA,ON,Toronto,43.7129,-79.3888,503250.9512015577,POI3
5074866,2017-06-21 19:39:00.52,CA,ON,Scarborough,43.83601,-79.22783,485714.2715534459,POI3
5190970,2017-06-21 19:47:07.313,CA,ON,Niagara Falls,43.1052,-79.0845,515158.12102026615,POI3
5195784,2017-06-21 19:47:39.717,CA,AB,Calgary,51.0272,-114.0349,282890.3231895025,POI1
5308326,2017-06-21 19:55:38.7,CA,ON,Toronto,43.7068,-79.3991,504291.90120119316,POI3
5365800,2017-06-21 19:59:47.61,CA,ON,Maple,43.86098,-79.50923,505200.0933167522,POI3
5369439,2017-06-21 20:00:02.623,CA,ON,Toronto,43.6531,-79.4847,513098.25339547487,POI3
5404861,2017-06-21 20:03:28.9,CA,AB,Okotoks,50.7362,-113.9695,314543.23210179777,POI1
5410738,2017-06-21 20:04:11.503,CA,AB,Calgary,51.0378,-114.08,282143.717259044,POI1
4713060,2017-06-21 20:12:36.133,CA,AB,Edmonton,53.6134,-113.541,8328.064801787688,POI1
4886421,2017-06-21 20:26:14.263,CA,AB,Calgary,51.0524,-114.038,280136.7560475858,POI1
4888307,2017-06-21 20:26:24.087,CA,NS,Halifax,44.7076,-63.3523,58342.86331936066,POI4
4949815,2017-06-21 20:31:10.953,CA,ON,Ottawa,45.4164,-75.679,165365.96220321572,POI3
5140841,2017-06-21 20:43:44.31,CA,ON,Sioux Lookout,50.0979,-91.922,1459199.8166480104,POI3
4555120,2017-06-21 21:01:36.65,CA,AB,Canmore,51.0837,-115.368,302545.0070111094,POI1
5433849,2017-06-21 21:06:40.553,CA,QC,Montréal,45.45211,-73.596,8084.690924986377,POI3
4660792,2017-06-21 21:08:11.9,CA,AB,Calgary,50.987,-113.9634,286735.9013703788,POI1
5300215,2017-06-21 21:55:14.557,CA,QC,Longueuil,45.5183,-73.5023,4984.089758763818,POI3
5016685,2017-06-21 22:34:51.927,CA,ON,Kingston,44.2257,-76.4824,271528.96701805986,POI3
5265336,2017-06-21 22:52:52.06,CA,ON,Milton,43.5187,-79.8292,544626.9202994904,POI3
5326865,2017-06-21 22:56:41.973,CA,ON,Toronto,43.6641,-79.399,506359.53970900184,POI3
5388549,2017-06-21 00:01:42.61,CA,AB,Calgary,51.0818,-113.959,276214.51735539123,POI1
5461902,2017-06-21 00:09:56.483,CA,AB,Innisfail,52.0269,-113.9507,171995.64701520733,POI1
4994517,2017-06-21 00:33:53.943,CA,NB,Moncton,46.1183,-64.7338,153377.2598984739,POI4
5038565,2017-06-21 00:36:36.867,CA,AB,Edmonton,53.44218,-113.44523,11882.497402485365,POI1
5048984,2017-06-21 00:37:25.133,CA,ON,Orillia,44.6078,-79.4175,471072.2799831338,POI3
5118988,2017-06-21 00:42:13.273,CA,ON,London,42.9399,-81.2709,678068.5054229236,POI3
5441500,2017-06-21 01:07:16.393,CA,ON,Ottawa,45.3244,-75.6048,160794.00974094452,POI3
4790387,2017-06-21 01:17:55.673,CA,AB,Coronation,52.1033,-111.45,211050.1651071284,POI1
5607878,2017-06-21 01:22:12.747,CA,ON,Oshawa,43.9156,-78.8632,455438.5081827833,POI3
5047363,2017-06-21 01:37:16.117,CA,ON,Midland,44.7375,-79.8593,501762.8771370492,POI3
5092067,2017-06-21 01:40:26.907,CA,AB,Calgary,50.9316,-114.096,294007.2925162222,POI1
5267645,2017-06-21 01:53:03.393,CA,SK,Regina,50.4548,-104.595,699072.1648221639,POI1
5312633,2017-06-21 01:55:50.9,CA,ON,Etobicoke,43.6917,-79.5861,518605.9246025044,POI3
5419188,2017-06-21 02:04:44.893,CA,AB,Innisfail,52.0269,-113.9507,171995.64701520733,POI1
4725473,2017-06-21 02:13:42.543,CA,QC,Hampstead,45.482,-73.6374,7104.510532424799,POI3
4782948,2017-06-21 02:17:27.333,CA,AB,Calgary,51.1188,-113.9471,272028.1526352266,POI1
5563201,2017-06-21 02:18:35.85,CA,AB,Red Deer,52.3041,-113.7976,139840.95703559433,POI1
4817188,2017-06-21 02:20:28.937,CA,AB,Calgary,51.1229,-114.189,273961.89754318295,POI1
4860914,2017-06-21 02:24:02.96,CA,AB,Calgary,50.9368,-114.01074,292667.3817950332,POI1
5162541,2017-06-21 02:45:08.743,CA,ON,Thornhill,43.8395,-79.3831,496905.3254398056,POI3
5538197,2017-06-21 03:16:50.787,CA,AB,Calgary,51.0621,-114.1159,279829.1058615632,POI1
4975513,2017-06-21 03:32:38.29,CA,BC,Vancouver,49.22523,-123.0469,818993.0875769837,POI1
4547131,2017-06-21 04:01:29.923,CA,ON,Stratford,43.3716,-80.9773,635445.1451787504,POI3
4637417,2017-06-21 04:06:40.95,CA,AB,Edmonton,53.59158,-113.38987,8106.703297482588,POI1
4704499,2017-06-21 04:11:55.247,CA,AB,Edmonton,53.43953,-113.4496,12109.581419430002,POI1
4787545,2017-06-21 04:17:46.017,CA,AB,Ponoka,52.73012,-113.47524,90844.65342957285,POI1
4842592,2017-06-21 04:22:38.25,CA,AB,Edmonton,53.6585,-113.3614,14960.734546751684,POI1
5282077,2017-06-21 04:54:14.167,CA,ON,Mississauga,43.5738,-79.7193,533962.1846481815,POI3
5331313,2017-06-21 04:57:05.25,CA,AB,Airdrie,51.3082,-114.0398,251950.05781251122,POI1
4599926,2017-06-21 05:04:07.597,CA,QC,Dorval,45.4431,-73.751,16877.59378327527,POI3
4650683,2017-06-21 05:07:27.447,CA,ON,Toronto,43.6796,-79.4343,508158.8711034809,POI3
4611207,2017-06-21 06:04:55.907,CA,QC,Montréal,45.5378,-73.6941,10148.764910370994,POI3
4848331,2017-06-21 06:23:01.907,CA,QC,Montréal,45.5014,-73.57704,2410.280054514273,POI3
4897261,2017-06-21 06:27:19.42,CA,ON,Ottawa,45.4455,-75.6894,165936.17720806808,POI3
5140479,2017-06-21 06:43:43.2,CA,ON,Toronto,43.6682,-79.4209,507743.176786778,POI3
4594817,2017-06-21 07:03:34.003,CA,ON,Newmarket,44.0587,-79.4591,493085.14912832814,POI3
4705102,2017-06-21 07:11:59.42,CA,AB,Edmonton,53.44693,-113.43865,11478.59073327671,POI1
5527138,2017-06-21 07:15:48.377,CA,NS,Halifax,44.662,-63.6017,69070.10428017174,POI4
4835056,2017-06-21 07:21:53.677,CA,AB,Calgary,51.0242,-114.1004,283844.30029806483,POI1
5044638,2017-06-21 07:37:03.197,CA,ON,Brampton,43.65944,-79.7834,534514.8883850054,POI3
5139405,2017-06-21 07:43:35.227,CA,ON,Mississauga,43.58917,-79.63095,526812.6980288845,POI3
5149392,2017-06-21 07:44:13.393,CA,AB,Edmonton,53.5129,-113.623,9808.729333229438,POI1
5174789,2017-06-21 07:45:59.027,CA,BC,Richmond,49.16542,-123.12649,827699.7334977653,POI1
4977764,2017-06-21 08:32:46.26,CA,ON,Mississauga,43.6046,-79.6729,529096.7511105561,POI3
5013613,2017-06-21 08:34:41.75,CA,BC,North Vancouver,49.47488,-123.86959,849023.4992717425,POI1
5022104,2017-06-21 08:35:14.887,CA,AB,Red Deer,52.2627,-113.767,144117.24900002134,POI1
5278758,2017-06-21 08:54:07.343,CA,AB,Edmonton,53.59443,-113.54631,6700.765605869358,POI1
5307338,2017-06-21 08:55:35.763,CA,ON,Kingston,44.2647,-76.5504,273776.0978369793,POI3
5381149,2017-06-21 09:01:02.897,CA,AB,Edmonton,53.587,-113.441,5422.915800663031,POI1
4771286,2017-06-21 09:16:47.087,CA,AB,Calgary,51.1188,-113.9471,272028.1526352266,POI1
4918317,2017-06-21 09:29:11.8,CA,ON,Richmond Hill,43.8939,-79.4375,498461.49924110394,POI3
5353188,2017-06-21 09:59:07.373,CA,AB,Calgary,50.9505,-113.947,290651.7600412637,POI1
5372908,2017-06-21 10:00:22.187,CA,AB,Edmonton,53.58002,-113.54121,5258.8061383067325,POI1
5557510,2017-06-21 10:18:06.013,CA,ON,Guelph,43.501,-80.239,575267.5401624395,POI3
5580048,2017-06-21 10:19:49.043,CA,AB,Edmonton,53.5074,-113.512,4652.395341034211,POI1
5137605,2017-06-21 10:43:30.75,CA,AB,Brooks,50.562,-111.906,349330.10389813717,POI1
5157316,2017-06-21 10:44:43.467,CA,ON,Richmond Hill,43.8939,-79.4375,498461.49924110394,POI3
5164139,2017-06-21 10:45:20.973,CA,AB,Edmonton,53.4179,-113.5785,15544.825279894123,POI1
5260123,2017-06-21 10:52:31.663,CA,AB,Fort Mcmurray,56.7377,-111.438,378371.9313387412,POI1
5485353,2017-06-21 11:11:46.96,CA,QC,Saint-Hyacinthe,45.63936,-72.95633,49277.831662730336,POI3
5554606,2017-06-21 11:17:57.293,CA,AB,Edmonton,53.5516,-113.532,3119.1832700345963,POI1
5560401,2017-06-21 11:18:27.22,CA,ON,Ajax,43.8843,-79.0534,470748.1194246023,POI3
4801494,2017-06-21 11:18:59.083,CA,ON,North York,43.72551,-79.30974,496909.66887514637,POI3
5100879,2017-06-21 11:41:13.31,CA,AB,Edmonton,53.4422,-113.44524,11880.178844151751,POI1
5162876,2017-06-21 11:45:18.463,CA,ON,Richmond Hill,43.8428,-79.4239,499746.29705563904,POI3
5184192,2017-06-21 11:46:28.677,CA,AB,Spruce Grove,53.54941,-113.88315,26287.82551037523,POI1
5293259,2017-06-21 11:54:48.093,CA,ON,Ottawa,45.4123,-75.7108,167880.6926421279,POI3
5444142,2017-06-21 12:07:37.677,CA,AB,Calgary,50.94551,-113.98772,291516.5508014088,POI1
4693028,2017-06-21 12:11:00.46,CA,ON,Pickering,43.8509,-79.0717,473643.82916415366,POI3
5122951,2017-06-21 12:42:31.177,CA,AB,Calgary,51.1188,-113.9471,272028.1526352266,POI1
5351241,2017-06-21 12:59:01.397,CA,AB,Coaldale,49.73243,-112.61869,428739.3224546724,POI1
4554389,2017-06-21 13:01:36.68,CA,ON,Mississauga,43.5972,-79.6931,530921.4064958838,POI3
5468015,2017-06-21 13:10:27.073,CA,AB,Fort Mcmurray,56.7141,-111.38,377213.21884829004,POI1
4738864,2017-06-21 13:14:28.06,CA,ON,Kitchener,43.4381,-80.5099,598048.0400624521,POI3
4951567,2017-06-21 13:31:19.6,CA,ON,Etobicoke,43.637,-79.5282,517033.367960834,POI3
5225707,2017-06-21 13:49:56.917,CA,AB,Fort Mcmurray,56.74285,-111.47653,378073.14211668575,POI1
5310780,2017-06-21 13:55:51.803,CA,ON,York,43.703,-79.512,512675.73608759633,POI3
5352974,2017-06-21 13:59:04.893,CA,AB,Cochrane,51.1834,-114.4687,271369.25135051523,POI1
5420420,2017-06-21 14:04:54.817,CA,ON,Brampton,43.6657,-79.7763,533702.525185323,POI3
5598886,2017-06-21 14:21:21.897,CA,ON,Toronto,43.6682,-79.4209,507743.176786778,POI3
4849306,2017-06-21 14:23:05.177,CA,AB,Edmonton,53.5185,-113.6579,11800.348098755108,POI1
4663799,2017-06-21 15:08:28.11,CA,AB,Edmonton,53.54955,-113.42246,4201.8910111190835,POI1
5529962,2017-06-21 15:16:00.713,CA,BC,Salmon Arm,50.7013,-119.27055,506292.89785059565,POI1
4813903,2017-06-21 15:20:15.2,CA,AB,Edmonton,53.6134,-113.541,8328.064801787688,POI1
4822772,2017-06-21 15:20:57.237,CA,QC,Saint-Hubert,45.416,-73.0071,45190.60446888391,POI3
4839464,2017-06-21 15:22:14.933,CA,AB,Calgary,51.0196,-114.20029,285430.76527074276,POI1
5068931,2017-06-21 15:38:37.6,CA,AB,Calgary,50.9722,-114.062,289207.9121947104,POI1
5315993,2017-06-21 15:56:02.657,CA,ON,Brampton,43.68268,-79.75165,531106.9198397258,POI3
5499248,2017-06-21 16:13:06.917,CA,MB,Cranberry Portage,54.58468,-101.37001,798877.6327055569,POI1
5585824,2017-06-21 16:20:28.247,CA,AB,Edmonton,53.41738,-113.52697,14594.4228452619,POI1
5088130,2017-06-21 16:40:04.317,CA,AB,Calgary,51.0242,-114.1004,283844.30029806483,POI1
4658631,2017-06-21 17:08:03.03,CA,QC,Pointe-Claire,45.4606,-73.8243,21269.30808083822,POI3
5564798,2017-06-21 17:18:49.673,CA,AB,Edmonton,53.5996,-113.4549,6287.643655598312,POI1
5589741,2017-06-21 17:20:50.043,CA,AB,Beaumont,53.3545,-113.414,21859.80126781389,POI1
4964044,2017-06-21 17:31:54.39,CA,BC,Surrey,49.12977,-122.72125,807782.9284828327,POI1
5011901,2017-06-21 17:34:41.92,CA,AB,Calgary,51.0571,-114.077,279986.973630033,POI1
5135053,2017-06-21 17:43:21.463,CA,ON,North York,43.7818,-79.377,499123.5641448354,POI3
4547754,2017-06-21 18:01:31.31,CA,ON,London,42.9399,-81.2709,678068.5054229236,POI3
5394810,2017-06-21 18:02:25.02,CA,AB,Calgary,50.9819,-114.1004,288505.32052672777,POI1
5414330,2017-06-21 18:04:29.44,CA,ON,Oakville,43.4462,-79.6688,536739.2218488025,POI3
5583960,2017-06-21 18:20:17.767,CA,ON,Toronto,35.77552,51.32807,8880724.321720023,POI4
5049790,2017-06-21 18:37:25.147,CA,ON,Toronto,43.7918,-79.2365,488421.06266530446,POI3
4559664,2017-06-21 19:01:44.9,CA,ON,Sudbury,46.5213,-80.947,581063.0284894188,POI3
4802539,2017-06-21 19:19:00.527,CA,ON,Thornhill,43.8395,-79.3831,496905.3254398056,POI3
5578885,2017-06-21 19:19:44.037,CA,AB,Calgary,51.0494,-113.9564,279778.0097109953,POI1
5324214,2017-06-21 19:56:27.283,CA,AB,Edmonton,53.43023,-113.45511,13064.46681767636,POI1
4591911,2017-06-21 20:03:17.663,CA,ON,Oakville,43.4309,-79.7767,545261.5347840893,POI3
4656532,2017-06-21 20:07:57.573,CA,AB,Calgary,50.9505,-113.947,290651.7600412637,POI1
4812641,2017-06-21 20:20:09.507,CA,AB,Lethbridge,49.6764,-112.802,433360.13231609564,POI1
5154947,2017-06-21 20:44:33.547,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
5294052,2017-06-21 20:54:48.16,CA,ON,Ottawa,45.4455,-75.6894,165936.17720806808,POI3
4553647,2017-06-21 21:01:36.813,CA,ON,Burlington,43.3317,-79.8066,552562.6026501064,POI3
4595569,2017-06-21 21:03:38.687,CA,AB,Red Deer,52.2895,-113.814,141615.68942546827,POI1
5445461,2017-06-21 21:07:53.24,CA,ON,York,43.70054,-79.44473,507904.6078778372,POI3
5530046,2017-06-21 21:16:00.79,CA,BC,Burnaby,49.2335,-122.986,814996.29984002,POI1
5613495,2017-06-21 21:22:53.68,CA,AB,Edmonton,53.6288,-113.476,9221.12546030066,POI1
4846906,2017-06-21 21:23:00.38,CA,AB,Calgary,51.0486,-113.968,279957.93939278217,POI1
4855958,2017-06-21 21:23:36.983,CA,AB,Calgary,51.0577,-113.958,278872.3406775521,POI1
4980171,2017-06-21 21:32:55.533,CA,ON,Toronto,43.6796,-79.4343,508158.8711034809,POI3
4896965,2017-06-21 22:27:13.587,CA,AB,Edmonton,53.54813,-113.59428,7182.743317331835,POI1
5189044,2017-06-21 22:47:03.053,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,416022.49636879,POI3
4677832,2017-06-21 00:09:33.013,CA,ON,Richmond Hill,43.8428,-79.4239,499746.29705563904,POI3
5541305,2017-06-21 00:17:07.693,CA,AB,Calgary,50.9632,-114.082,290388.4430446322,POI1
4883942,2017-06-21 00:26:03.243,CA,ON,Burlington,43.35,-79.758,548132.4255816615,POI3
4939445,2017-06-21 00:30:45.343,CA,ON,Brampton,43.6971,-79.7944,533563.7229037512,POI3
5013924,2017-06-21 00:34:42.93,CA,ON,Toronto,43.6606,-79.4635,511197.6501878,POI3
5280770,2017-06-21 00:54:09.74,CA,ON,York,43.703,-79.512,512675.73608759633,POI3
5329506,2017-06-21 00:57:00.507,CA,AB,Edmonton,53.47955,-113.38873,9809.46234975607,POI1
5330459,2017-06-21 00:57:04.703,CA,AB,Edmonton,53.54814,-113.59427,7182.115314777643,POI1
5381287,2017-06-21 01:01:04.643,CA,ON,Brampton,43.71936,-79.71647,526829.9386710285,POI3
5416659,2017-06-21 01:04:32.167,CA,BC,Vancouver,49.26842,-123.1588,822238.0275134543,POI1
5477474,2017-06-21 01:11:12.657,CA,SK,Saskatoon,52.1543,-106.70798,481038.5183686962,POI1
5182656,2017-06-21 01:46:22.84,CA,ON,Toronto,43.6682,-79.4209,507743.176786778,POI3
5223449,2017-06-21 01:49:39.433,CA,BC,Langley,49.0784,-122.623,806171.2049582024,POI1
4765197,2017-06-21 02:16:24.003,CA,AB,Calgary,51.0823,-113.9578,276149.7132476903,POI1
4802006,2017-06-21 02:18:57.95,CA,AB,Calgary,50.8476,-114.1958,304280.8793387087,POI1
4992190,2017-06-21 02:33:42.407,CA,BC,Vancouver,49.293,-123.048,814268.6646690597,POI1
5248846,2017-06-21 02:51:34.457,CA,ON,Newmarket,44.0542,-79.4531,492820.74497444154,POI3
4554596,2017-06-21 03:01:37.08,CA,ON,Milton,43.5152,-79.8802,548491.1043829118,POI3
4899056,2017-06-21 03:27:19.68,CA,ON,Toronto,43.6781,-79.2954,498187.41582013055,POI3
5071487,2017-06-21 03:38:46.24,CA,ON,Brampton,43.69541,-79.81975,535498.2600340021,POI3
5397630,2017-06-21 04:02:34.767,CA,ON,Timmins,48.4773,-81.3364,675015.600895175,POI3
5445572,2017-06-21 04:07:53.367,CA,ON,Ottawa,45.349,-75.6615,164806.31692153597,POI3
4870212,2017-06-21 04:24:52.64,CA,ON,Toronto,43.7918,-79.2365,488421.06266530446,POI3
4604234,2017-06-21 05:04:24.63,CA,ON,Nepean,45.2778,-75.7563,173332.7284920069,POI3
4766291,2017-06-21 05:16:24.013,CA,AB,Canmore,51.0837,-115.368,302545.0070111094,POI1
5007117,2017-06-21 05:34:31.12,CA,ON,London,42.9842,-81.2378,673395.5552465091,POI3
5110684,2017-06-21 05:41:48.21,CA,ON,Toronto,43.7028,-79.3877,503658.07666609756,POI3
5121687,2017-06-21 05:42:26.62,CA,ON,Barrie,44.3303,-79.7268,503208.6602558837,POI3
5281998,2017-06-21 05:54:14.017,CA,ON,Scarborough,43.7295,-79.2629,493323.4172378684,POI3
5351812,2017-06-21 05:59:01.44,CA,ON,Etobicoke,43.6247,-79.4892,514815.4486118103,POI3
4586342,2017-06-21 06:02:53.993,CA,NS,Sydney,46.1356,-60.1788,258229.59991663718,POI4
5462316,2017-06-21 06:09:56.49,CA,AB,Innisfail,52.0269,-113.9507,171995.64701520733,POI1
5490306,2017-06-21 06:12:16.633,CA,AB,Wetaskiwin,52.8292,-113.451,79846.03107608561,POI1
4708950,2017-06-21 06:12:18.557,CA,AB,Edmonton,53.4564,-113.521,10262.01797837618,POI1
4767967,2017-06-21 06:16:39.063,CA,AB,Calgary,51.0524,-114.038,280136.7560475858,POI1
4801187,2017-06-21 06:18:54.35,CA,ON,Toronto,43.6477,-79.39161,506632.4630534823,POI3
5431624,2017-06-21 07:06:22.077,CA,SK,Saskatoon,52.1225,-106.72488,481273.05975166743,POI1
4710278,2017-06-21 07:12:27.617,CA,ON,Courtice,43.872,-78.75,449322.87505248707,POI3
4833783,2017-06-21 07:21:44.5,CA,NB,Riverview,46.0494,-64.7876,151889.95077302292,POI4
4852686,2017-06-21 07:23:27.487,CA,AB,Calgary,51.1467,-114.3133,272966.52157632116,POI1
5430883,2017-06-21 08:06:12.43,CA,AB,Sherwood Park,53.5263,-113.287,13332.698368252122,POI1
4873265,2017-06-21 08:25:13.84,CA,ON,St Catharines,43.18305,-79.23103,520500.39529363817,POI3
4887497,2017-06-21 08:26:16.87,CA,ON,Dundas,43.2649,-79.9555,566711.3788697609,POI3
5141685,2017-06-21 08:43:49.34,CA,ON,Newmarket,44.0542,-79.4531,492820.74497444154,POI3
5167872,2017-06-21 08:45:32.46,CA,AB,Calgary,51.1387,-114.2015,272379.2762649869,POI1
5266863,2017-06-21 08:52:57.437,CA,SK,Saskatoon,52.1218,-106.645,486370.9731981705,POI1
5361027,2017-06-21 08:59:27.187,CA,AB,Calgary,51.0494,-113.9564,279778.0097109953,POI1
